FEATURE	GAIN	WEIGHT	COVER	TOTAL_GAIN	TOTAL_COVER
tBAM_Other_Reads	0.7133758566485713	35	14.325693413714285	24.968154982699996	501.39926948
tBAM_REF_BQ	0.49128040411757584	66	13.09464031545454	32.42450667176001	864.2462608199996
tBAM_REF_Clipped_Reads	1.6148935459688885	27	7.292498632962962	43.60212574115999	196.89746308999997
tBAM_REF_Concordant	1.2800465261595748	47	21.42987978829787	60.16218672950002	1007.20435005
tBAM_REF_Discordant	1.959377943175856	111	31.913383527657672	217.49095169252	3542.3855715700015
tBAM_REF_InDel_1bp	0.4495393065	4	11.646185872499998	1.798157226	46.584743489999994
tBAM_REF_InDel_2bp	0.9807196239803334	30	22.111909845	29.421588719410003	663.35729535
tBAM_REF_InDel_3bp	3.8775732944200003	40	31.582730297499996	155.1029317768	1263.3092118999998
tBAM_REF_MQ	8.942091955	2	25.4663496	17.88418391	50.9326992
tBAM_REF_NM	2.1630904136064038	114	16.213755582456148	246.59230715113003	1848.3681364000008
tBAM_StrandBias_FET	0.7341383366295183	83	11.643261199036141	60.93348194025002	966.3906795199997
tBAM_p_MannWhitneyU_BQ	0.6792858762130191	53	20.18497084018867	36.00215143929001	1069.8034545299995
tBAM_p_MannWhitneyU_EndPos	0.7736614918279571	93	15.60968933258065	71.95051874	1451.7011079300005
tBAM_p_MannWhitneyU_MQ	2.59420371	3	9.35995021	7.782611129999999	28.07985063
